,Customer ID,Name,Surname,Gender,Age,Region,Job Classification,Date Joined,Balance,loan,score,loan_eligibility
251,100000252,Nicholas,Lyman,Male,30,England,White Collar,17.Apr.15,74588.31,3642.0,515.0,745883.1
252,100000253,Lauren,Ball,Female,29,England,White Collar,17.Apr.15,41237.66,6828.0,402.0,206188.30000000002
253,100000254,Stewart,Rees,Male,34,England,White Collar,17.Apr.15,20276.52,5752.0,433.0,101382.6
254,100000255,Diane,Henderson,Female,36,England,Blue Collar,17.Apr.15,20379.0,9756.0,369.0,101895.0
255,200000256,Julian,Peake,Male,46,Scotland,Blue Collar,17.Apr.15,29487.25,6639.0,418.0,0.0
256,200000257,Justin,Underwood,Male,36,Scotland,Blue Collar,17.Apr.15,79483.58,5449.0,485.0,0.0
257,200000258,Owen,McGrath,Male,54,Scotland,Other,17.Apr.15,2112.92,8104.0,378.0,0.0
258,200000259,Alison,Taylor,Female,50,Scotland,Other,17.Apr.15,18160.49,2524.0,495.0,0.0
259,200000260,Harry,Walsh,Male,45,Scotland,Blue Collar,17.Apr.15,26059.74,1782.0,652.0,0.0
260,200000261,Nathan,Howard,Male,47,Scotland,Blue Collar,17.Apr.15,19177.31,8779.0,493.0,0.0
261,200000262,Zoe,Clarkson,Female,59,Scotland,Other,17.Apr.15,23550.89,5476.0,315.0,0.0
262,200000263,Gabrielle,Marshall,Female,41,Scotland,Other,17.Apr.15,87758.52,1966.0,475.0,0.0
263,200000264,Lily,Davies,Female,48,Scotland,Other,17.Apr.15,10577.52,1425.0,596.0,0.0
264,200000265,Tim,Sanderson,Male,52,Scotland,Blue Collar,17.Apr.15,45213.63,9522.0,359.0,0.0
265,200000266,Karen,Oliver,Female,28,Scotland,Other,17.Apr.15,13162.58,2008.0,347.0,0.0
266,200000267,Luke,MacLeod,Male,55,Scotland,Other,17.Apr.15,36993.45,5697.0,542.0,0.0
267,300000268,James,Oliver,Male,28,Wales,Blue Collar,17.Apr.15,67180.28,9439.0,522.0,0.0
268,300000269,Gabrielle,Powell,Female,42,Wales,Other,17.Apr.15,44094.63,9453.0,563.0,0.0
269,300000270,Heather,Black,Female,63,Wales,Other,17.Apr.15,27020.99,4733.0,634.0,0.0
270,300000271,Carl,Abraham,Male,30,Wales,White Collar,17.Apr.15,28912.8,4022.0,648.0,0.0
271,400000272,Rose,Blake,Female,25,Northern Ireland,White Collar,17.Apr.15,48997.63,4116.0,449.0,0.0
272,100000273,Jake,Skinner,Male,41,England,White Collar,18.Apr.15,41250.67,3006.0,506.0,412506.69999999995
273,100000274,Rose,Russell,Female,34,England,Other,18.Apr.15,111818.28,7313.0,538.0,1118182.8
274,100000275,Victor,Avery,Male,42,England,White Collar,19.Apr.15,10114.95,1154.0,384.0,50574.75
275,100000276,Brandon,Miller,Male,30,England,Blue Collar,19.Apr.15,14034.12,5769.0,455.0,70170.6
276,100000277,Maria,Arnold,Female,37,England,White Collar,19.Apr.15,57574.38,2009.0,605.0,1151487.5999999999
277,100000278,Irene,Vaughan,Female,30,England,Blue Collar,19.Apr.15,71596.18,5747.0,469.0,357980.89999999997
278,100000279,Blake,Alsop,Male,42,England,White Collar,19.Apr.15,32187.62,3600.0,336.0,160938.1
279,100000280,Stephanie,Ogden,Female,31,England,Other,19.Apr.15,717.13,2675.0,380.0,3585.65
280,100000281,Sam,Parsons,Male,37,England,Blue Collar,19.Apr.15,103875.81,1179.0,339.0,519379.05
281,100000282,Theresa,Marshall,Female,29,England,White Collar,20.Apr.15,70403.65,3012.0,509.0,704036.5
282,100000283,Stephanie,Smith,Female,34,England,White Collar,20.Apr.15,12559.26,8152.0,670.0,251185.2
283,100000284,Lily,Hughes,Female,30,England,White Collar,20.Apr.15,7136.47,3170.0,681.0,142729.4
284,100000285,Matt,Black,Male,34,England,White Collar,21.Apr.15,51792.13,7969.0,635.0,1035842.6
285,100000286,Ruth,Lambert,Female,31,England,Other,21.Apr.15,96203.49,9956.0,472.0,481017.45
286,100000287,Peter,Lyman,Male,41,England,White Collar,21.Apr.15,64731.46,4949.0,331.0,323657.3
287,100000288,Liam,King,Male,37,England,White Collar,21.Apr.15,37857.0,4208.0,449.0,189285.0
288,100000289,Olivia,Peake,Female,32,England,White Collar,22.Apr.15,51470.09,2215.0,322.0,257350.44999999998
289,100000290,Joe,May,Male,40,England,White Collar,22.Apr.15,70357.61,6671.0,413.0,351788.05
290,100000291,Wanda,Quinn,Female,21,England,White Collar,22.Apr.15,5470.79,3508.0,654.0,109415.8
291,100000292,Karen,Glover,Female,40,England,White Collar,22.Apr.15,25248.37,2834.0,564.0,252483.69999999998
292,100000293,Nathan,Bond,Male,45,England,Other,22.Apr.15,65116.98,3680.0,459.0,325584.9
293,100000294,Brandon,Morgan,Male,27,England,Other,22.Apr.15,23668.42,2669.0,487.0,118342.09999999999
294,200000295,Tim,Thomson,Male,45,Scotland,Blue Collar,22.Apr.15,16423.75,5535.0,356.0,0.0
295,100000296,Penelope,Clarkson,Female,31,England,White Collar,23.Apr.15,50533.23,1538.0,657.0,1010664.6000000001
296,100000297,Sophie,Thomson,Female,33,England,White Collar,23.Apr.15,152.91,6256.0,633.0,3058.2
297,100000298,Anna,James,Female,26,England,White Collar,23.Apr.15,14758.38,2646.0,383.0,73791.9
298,100000299,Zoe,Johnston,Female,40,England,White Collar,23.Apr.15,14730.54,7626.0,477.0,73652.70000000001
299,200000300,Owen,Smith,Male,53,Scotland,Blue Collar,23.Apr.15,64309.53,9652.0,602.0,0.0
300,200000301,Joseph,Robertson,Male,41,Scotland,Blue Collar,23.Apr.15,99190.79,7508.0,378.0,0.0
301,300000302,William,Wilkins,Male,30,Wales,Blue Collar,23.Apr.15,13597.9,3817.0,309.0,0.0
302,100000303,Brian,Russell,Male,42,England,Blue Collar,24.Apr.15,122903.78,9740.0,674.0,2458075.6
303,100000304,Andrea,Jackson,Female,42,England,White Collar,24.Apr.15,30474.69,8118.0,531.0,304746.89999999997
304,100000305,Kevin,Springer,Male,29,England,White Collar,24.Apr.15,8802.24,6498.0,630.0,176044.8
305,100000306,Phil,Grant,Male,32,England,White Collar,24.Apr.15,60487.89,7464.0,643.0,1209757.8
306,100000307,Adrian,Hill,Male,33,England,Blue Collar,24.Apr.15,2457.4,6019.0,562.0,24574.0
307,100000308,John,Campbell,Male,43,England,White Collar,24.Apr.15,33311.31,6390.0,671.0,666226.2
308,100000309,Alexander,Edmunds,Male,30,England,White Collar,24.Apr.15,21296.27,9415.0,493.0,106481.35
309,100000310,Felicity,Hodges,Female,33,England,White Collar,24.Apr.15,60876.78,9991.0,614.0,1217535.6
310,100000311,Lucas,Avery,Male,30,England,Blue Collar,25.Apr.15,26572.16,5499.0,689.0,531443.2
311,100000312,Blake,Hudson,Male,45,England,Blue Collar,25.Apr.15,21150.98,6740.0,497.0,105754.9
312,100000313,Jessica,Piper,Female,40,England,White Collar,26.Apr.15,65947.69,8461.0,479.0,329738.45
313,100000314,Nicola,Clarkson,Female,31,England,White Collar,26.Apr.15,86849.17,9455.0,528.0,868491.7
314,100000315,Peter,Metcalfe,Male,27,England,Other,26.Apr.15,7336.33,1223.0,671.0,146726.6
315,100000316,Mary,Carr,Female,37,England,White Collar,26.Apr.15,5611.36,9968.0,488.0,28056.8
316,100000317,Liam,Stewart,Male,35,England,White Collar,26.Apr.15,43790.83,4498.0,420.0,218954.15000000002
317,100000318,Anna,MacLeod,Female,43,England,Blue Collar,27.Apr.15,1537.23,9353.0,673.0,30744.6
318,100000319,John,Hemmings,Male,30,England,White Collar,27.Apr.15,23015.54,5269.0,652.0,460310.80000000005
319,100000320,Ryan,Morrison,Male,34,England,White Collar,27.Apr.15,42984.36,4582.0,529.0,429843.6
320,100000321,Adam,Sharp,Male,43,England,Blue Collar,27.Apr.15,67809.29,4388.0,641.0,1356185.7999999998
321,100000322,Alison,Lambert,Female,30,England,Other,27.Apr.15,35117.34,8150.0,655.0,702346.7999999999
322,100000323,Joanne,Fisher,Female,21,England,White Collar,27.Apr.15,45045.19,5306.0,377.0,225225.95
323,100000324,David,Newman,Male,54,England,White Collar,27.Apr.15,33113.21,6133.0,357.0,165566.05
324,100000325,Boris,Walker,Male,35,England,Other,28.Apr.15,41080.73,8591.0,584.0,410807.30000000005
325,100000326,Felicity,North,Female,42,England,White Collar,28.Apr.15,71637.04,9857.0,603.0,1432740.7999999998
326,100000327,Dominic,Miller,Male,40,England,Other,28.Apr.15,7463.59,1730.0,350.0,37317.95
327,100000328,Megan,Tucker,Female,34,England,White Collar,28.Apr.15,2016.84,6401.0,304.0,10084.199999999999
328,100000329,Deirdre,Coleman,Female,37,England,White Collar,28.Apr.15,12405.07,3919.0,321.0,62025.35
329,100000330,Wendy,Turner,Female,31,England,White Collar,28.Apr.15,19933.38,4710.0,661.0,398667.60000000003
330,100000331,Jonathan,Manning,Male,44,England,White Collar,28.Apr.15,50015.54,6632.0,540.0,500155.4
331,100000332,Carolyn,Churchill,Female,34,England,White Collar,28.Apr.15,24709.89,1547.0,418.0,123549.45
332,200000333,David,Morrison,Male,54,Scotland,Blue Collar,28.Apr.15,15859.07,3889.0,584.0,0.0
333,100000334,Carolyn,Roberts,Female,33,England,White Collar,29.Apr.15,41128.52,8618.0,463.0,205642.59999999998
334,100000335,Karen,May,Female,42,England,Blue Collar,29.Apr.15,7583.72,1646.0,440.0,37918.6
335,100000336,Tracey,Edmunds,Female,36,England,White Collar,29.Apr.15,25132.97,3786.0,551.0,251329.7
336,100000337,Tracey,Langdon,Female,22,England,White Collar,29.Apr.15,70526.58,2988.0,326.0,352632.9
337,100000338,Jake,Dyer,Male,42,England,White Collar,29.Apr.15,31273.66,5867.0,568.0,312736.6
338,200000339,Theresa,Slater,Female,58,Scotland,Other,29.Apr.15,33008.01,6825.0,542.0,0.0
339,300000340,Rebecca,Nash,Female,20,Wales,White Collar,29.Apr.15,1488.04,7554.0,669.0,0.0
340,100000341,Jasmine,Greene,Female,29,England,White Collar,30.Apr.15,4507.91,2120.0,532.0,45079.1
341,100000342,Christian,Jackson,Male,38,England,White Collar,30.Apr.15,18433.59,8804.0,329.0,92167.95
342,100000343,Eric,Vance,Male,33,England,White Collar,30.Apr.15,30907.61,2161.0,558.0,309076.1
343,100000344,Anna,Miller,Female,35,England,White Collar,30.Apr.15,58807.73,7279.0,438.0,294038.65
344,100000345,Benjamin,Ince,Male,36,England,White Collar,30.Apr.15,10174.7,1214.0,686.0,203494.0
345,100000346,Joseph,Buckland,Male,31,England,White Collar,02.May.15,20570.41,2213.0,619.0,411408.2
346,200000347,Jake,Manning,Male,56,Scotland,Other,02.May.15,70950.09,5738.0,621.0,0.0
347,200000348,Brandon,Anderson,Male,51,Scotland,Other,02.May.15,27842.09,6706.0,420.0,0.0
348,200000349,Cameron,Duncan,Male,55,Scotland,Blue Collar,02.May.15,60036.51,5496.0,369.0,0.0
349,200000350,Isaac,Kelly,Male,61,Scotland,Blue Collar,02.May.15,31920.69,9812.0,679.0,0.0
350,300000351,Nicholas,James,Male,38,Wales,Blue Collar,02.May.15,48457.2,5866.0,567.0,0.0
351,200000352,Piers,Harris,Male,51,Scotland,White Collar,03.May.15,90573.15,8072.0,642.0,0.0
352,200000353,Gordon,Ellison,Male,58,Scotland,Blue Collar,03.May.15,6416.8,1577.0,527.0,0.0
353,200000354,Ian,Kerr,Male,42,Scotland,Other,03.May.15,13414.22,1007.0,501.0,0.0
354,200000355,Sebastian,Welch,Male,46,Scotland,Blue Collar,03.May.15,10950.36,3777.0,502.0,0.0
355,200000356,Richard,Hamilton,Male,42,Scotland,Blue Collar,03.May.15,17740.51,5301.0,570.0,0.0
356,300000357,Mary,Reid,Female,27,Wales,Other,03.May.15,18106.22,5201.0,592.0,0.0
357,300000358,Simon,Morrison,Male,28,Wales,Blue Collar,03.May.15,6729.3,3199.0,331.0,0.0
358,400000359,Gabrielle,MacDonald,Female,17,Northern Ireland,Other,03.May.15,65798.4,7048.0,438.0,0.0
359,100000360,Emma,Fisher,Female,44,England,White Collar,04.May.15,8118.3,5313.0,481.0,40591.5
360,200000361,Charles,Tucker,Male,45,Scotland,Blue Collar,04.May.15,68256.88,6435.0,407.0,0.0
361,200000362,Joshua,Underwood,Male,52,Scotland,White Collar,04.May.15,107185.54,5601.0,649.0,0.0
362,200000363,Brandon,Johnston,Male,45,Scotland,Blue Collar,04.May.15,24064.3,7290.0,620.0,0.0
363,300000364,Katherine,Howard,Female,34,Wales,White Collar,04.May.15,5654.34,7371.0,483.0,0.0
364,300000365,Dorothy,Butler,Female,28,Wales,Other,04.May.15,65204.55,6423.0,691.0,0.0
365,300000366,Dorothy,Paige,Female,35,Wales,White Collar,04.May.15,17495.5,5418.0,543.0,0.0
366,300000367,Karen,Gray,Female,32,Wales,White Collar,04.May.15,18897.91,9518.0,517.0,0.0
367,400000368,Olivia,Simpson,Female,31,Northern Ireland,Other,04.May.15,62299.63,5819.0,430.0,0.0
368,100000369,Joan,Quinn,Female,38,England,White Collar,05.May.15,40010.06,2775.0,387.0,200050.3
369,200000370,Joshua,Bond,Male,62,Scotland,Other,05.May.15,53342.1,9037.0,651.0,0.0
370,200000371,Alan,Kelly,Male,44,Scotland,Other,05.May.15,6288.73,5667.0,623.0,0.0
371,200000372,Thomas,Martin,Male,54,Scotland,Blue Collar,05.May.15,20205.92,8879.0,586.0,0.0
372,200000373,Lucas,Gill,Male,39,Scotland,Blue Collar,05.May.15,16549.43,1663.0,373.0,0.0
373,300000374,John,Underwood,Male,19,Wales,Blue Collar,05.May.15,94786.37,3681.0,509.0,0.0
374,300000375,Molly,Black,Female,44,Wales,Other,05.May.15,47772.44,8225.0,698.0,0.0
375,400000376,Megan,Forsyth,Female,28,Northern Ireland,Other,05.May.15,44349.72,8457.0,450.0,0.0
376,100000377,Samantha,Knox,Female,49,England,Other,06.May.15,9119.52,7493.0,694.0,182390.40000000002
377,100000378,Harry,Manning,Male,18,England,White Collar,06.May.15,311.26,1980.0,662.0,6225.2
378,100000379,Melanie,Henderson,Female,38,England,Other,06.May.15,19744.49,8928.0,559.0,197444.90000000002
379,100000380,Piers,Walker,Male,39,England,White Collar,06.May.15,48712.33,7940.0,388.0,243561.65000000002
380,100000381,Kimberly,Bond,Female,41,England,White Collar,06.May.15,13162.58,6954.0,343.0,65812.9
381,100000382,Anthony,Chapman,Male,45,England,Other,06.May.15,53204.35,6100.0,302.0,266021.75
382,100000383,Jasmine,Oliver,Female,32,England,White Collar,06.May.15,67428.15,6243.0,384.0,337140.75
383,200000384,Bella,Bailey,Female,42,Scotland,Other,06.May.15,12088.72,8718.0,588.0,0.0
384,200000385,Joe,Parsons,Male,41,Scotland,Blue Collar,06.May.15,28710.54,7042.0,694.0,0.0
385,200000386,Edward,Marshall,Male,51,Scotland,Other,06.May.15,36923.01,5397.0,378.0,0.0
386,200000387,Christian,Blake,Male,56,Scotland,Blue Collar,06.May.15,40540.01,5727.0,326.0,0.0
387,200000388,Gavin,Sanderson,Male,58,Scotland,Blue Collar,06.May.15,23001.06,6221.0,491.0,0.0
388,200000389,Leonard,Thomson,Male,38,Scotland,Blue Collar,06.May.15,11418.92,2403.0,321.0,0.0
389,200000390,Joseph,Henderson,Male,46,Scotland,Blue Collar,06.May.15,16431.17,2771.0,401.0,0.0
390,200000391,Gavin,Berry,Male,61,Scotland,Blue Collar,06.May.15,56557.11,8958.0,698.0,0.0
391,300000392,Yvonne,Piper,Female,44,Wales,Other,06.May.15,25290.08,4806.0,444.0,0.0
392,300000393,Lily,Lyman,Female,34,Wales,Other,06.May.15,109225.68,4731.0,406.0,0.0
393,300000394,Julia,Scott,Female,42,Wales,Blue Collar,06.May.15,41572.1,9842.0,387.0,0.0
394,300000395,Gavin,Oliver,Male,32,Wales,Other,06.May.15,4820.58,8707.0,677.0,0.0
395,400000396,Fiona,Buckland,Female,32,Northern Ireland,Blue Collar,06.May.15,23059.56,8734.0,539.0,0.0
396,400000397,Madeleine,Kerr,Female,36,Northern Ireland,Other,06.May.15,61911.69,3719.0,370.0,0.0
397,400000398,Nicola,Ferguson,Female,37,Northern Ireland,Other,06.May.15,36603.02,5984.0,432.0,0.0
398,400000399,Amy,Miller,Female,23,Northern Ireland,Other,06.May.15,20060.1,7594.0,507.0,0.0
399,100000400,Jacob,Fisher,Male,35,England,White Collar,07.May.15,2423.46,4794.0,643.0,48469.2
400,100000401,Leonard,Paterson,Male,41,England,White Collar,07.May.15,51459.45,4470.0,410.0,257297.25
401,100000402,Kylie,McDonald,Female,32,England,White Collar,07.May.15,13621.48,8684.0,338.0,68107.4
402,100000403,Ruth,Simpson,Female,39,England,White Collar,07.May.15,84925.13,7228.0,453.0,424625.65
403,100000404,Stewart,Bell,Male,38,England,White Collar,07.May.15,120732.35,7900.0,431.0,603661.75
404,100000405,Cameron,Blake,Male,36,England,White Collar,07.May.15,23722.37,1028.0,660.0,474447.39999999997
405,200000406,Ian,May,Male,39,Scotland,Blue Collar,07.May.15,39343.24,6381.0,581.0,0.0
406,200000407,Charles,Gibson,Male,48,Scotland,Other,07.May.15,23703.79,2435.0,301.0,0.0
407,200000408,Blake,Churchill,Male,55,Scotland,Blue Collar,07.May.15,26811.22,8278.0,556.0,0.0
408,300000409,Stewart,Scott,Male,45,Wales,Other,07.May.15,19287.92,7687.0,395.0,0.0
409,300000410,Andrew,Grant,Male,32,Wales,White Collar,07.May.15,50621.67,9861.0,607.0,0.0
410,300000411,Edward,Dowd,Male,38,Wales,White Collar,07.May.15,97120.48,7537.0,446.0,0.0
411,100000412,Dan,Wright,Male,18,England,White Collar,08.May.15,6507.7,9242.0,312.0,32538.5
412,100000413,Boris,Burgess,Male,24,England,Blue Collar,08.May.15,38590.44,7403.0,401.0,192952.2
413,200000414,Sebastian,Langdon,Male,45,Scotland,Other,08.May.15,8313.86,1430.0,617.0,0.0
414,200000415,Jake,Miller,Male,45,Scotland,Blue Collar,08.May.15,35076.06,4979.0,462.0,0.0
415,200000416,Gordon,Lee,Male,46,Scotland,Blue Collar,08.May.15,64383.55,9068.0,455.0,0.0
416,200000417,Andrew,Murray,Male,37,Scotland,Blue Collar,08.May.15,31821.23,4221.0,508.0,0.0
417,300000418,Christian,McLean,Male,44,Wales,White Collar,08.May.15,9667.85,3823.0,308.0,0.0
418,400000419,Alison,Kerr,Female,25,Northern Ireland,Other,08.May.15,1905.46,3114.0,479.0,0.0
419,100000420,Samantha,Mackenzie,Female,32,England,White Collar,09.May.15,4285.6,4135.0,470.0,21428.0
420,100000421,Kimberly,Wallace,Female,30,England,Other,09.May.15,5357.39,5596.0,364.0,26786.95
421,100000422,Brian,Simpson,Male,35,England,White Collar,09.May.15,8245.73,4236.0,319.0,41228.649999999994
422,100000423,Wendy,Metcalfe,Female,27,England,White Collar,09.May.15,60406.61,7090.0,626.0,1208132.2
423,200000424,Keith,Ogden,Male,53,Scotland,Blue Collar,09.May.15,67540.82,5325.0,334.0,0.0
424,200000425,Joshua,Ince,Male,45,Scotland,Other,09.May.15,34870.84,4195.0,359.0,0.0
425,200000426,Andrew,Jackson,Male,55,Scotland,Blue Collar,09.May.15,40918.44,5676.0,587.0,0.0
426,300000427,Dominic,Welch,Male,24,Wales,White Collar,09.May.15,65526.26,1675.0,341.0,0.0
427,300000428,Diana,Bower,Female,49,Wales,White Collar,09.May.15,20738.67,1269.0,673.0,0.0
428,300000429,Trevor,Reid,Male,37,Wales,Other,09.May.15,34401.95,6807.0,301.0,0.0
429,300000430,Amy,Welch,Female,26,Wales,White Collar,09.May.15,20774.79,7234.0,335.0,0.0
430,400000431,Jan,Avery,Female,29,Northern Ireland,White Collar,09.May.15,743.29,5858.0,680.0,0.0
431,400000432,Abigail,Poole,Female,29,Northern Ireland,Other,09.May.15,4287.78,7254.0,675.0,0.0
432,400000433,Rose,Robertson,Female,27,Northern Ireland,White Collar,09.May.15,23871.79,7721.0,551.0,0.0
433,400000434,Penelope,Paterson,Female,27,Northern Ireland,Other,09.May.15,2437.23,8987.0,466.0,0.0
434,100000435,Isaac,Rutherford,Male,35,England,White Collar,10.May.15,15042.08,1191.0,366.0,75210.4
435,100000436,Bella,Hemmings,Female,24,England,Other,10.May.15,77908.67,6893.0,405.0,389543.35
436,100000437,Sean,Sanderson,Male,31,England,Blue Collar,10.May.15,6459.02,2395.0,603.0,129180.40000000001
437,200000438,Colin,Howard,Male,60,Scotland,White Collar,10.May.15,1860.46,1021.0,698.0,0.0
438,300000439,Tim,Miller,Male,26,Wales,Blue Collar,10.May.15,3209.28,3111.0,525.0,0.0
439,300000440,Sally,Mitchell,Female,23,Wales,White Collar,10.May.15,32658.92,4384.0,599.0,0.0
440,400000441,Amy,Murray,Female,21,Northern Ireland,Blue Collar,10.May.15,60338.07,3284.0,508.0,0.0
441,400000442,Dorothy,Duncan,Female,33,Northern Ireland,Other,10.May.15,72810.9,6866.0,683.0,0.0
442,100000443,Justin,Hodges,Male,27,England,White Collar,11.May.15,107287.71,1625.0,516.0,1072877.1
443,100000444,Melanie,Nash,Female,41,England,Blue Collar,11.May.15,18907.19,2110.0,490.0,94535.95
444,100000445,Rose,Hodges,Female,43,England,White Collar,11.May.15,44996.7,3752.0,530.0,449967.0
445,100000446,Christian,Abraham,Male,37,England,White Collar,11.May.15,66791.82,7660.0,600.0,1335836.4000000001
446,200000447,Neil,Coleman,Male,33,Scotland,Blue Collar,11.May.15,76071.15,7837.0,676.0,0.0
447,200000448,Evan,Hart,Male,41,Scotland,Blue Collar,11.May.15,21536.61,1548.0,538.0,0.0
448,400000449,Edward,Buckland,Male,30,Northern Ireland,White Collar,11.May.15,41273.45,6517.0,511.0,0.0
449,400000450,Jake,Cornish,Male,39,Northern Ireland,Blue Collar,11.May.15,2838.91,7450.0,625.0,0.0
450,100000451,Tracey,Thomson,Female,36,England,Blue Collar,12.May.15,10303.92,6927.0,666.0,206078.4
451,100000452,Peter,Quinn,Male,40,England,White Collar,12.May.15,15488.15,2055.0,658.0,309763.0
452,100000453,Kimberly,Clark,Female,23,England,White Collar,12.May.15,17253.97,2841.0,335.0,86269.85
453,100000454,Edward,Hart,Male,26,England,Other,12.May.15,22143.77,4015.0,355.0,110718.85
454,100000455,Eric,Henderson,Male,35,England,Blue Collar,12.May.15,1760.36,1606.0,320.0,8801.8
455,100000456,Amanda,Ball,Female,51,England,White Collar,12.May.15,28034.11,5060.0,634.0,560682.2
456,200000457,Samantha,Mackay,Female,48,Scotland,Blue Collar,12.May.15,18739.74,7524.0,525.0,0.0
457,200000458,Lucas,Tucker,Male,59,Scotland,Blue Collar,12.May.15,34640.4,7170.0,330.0,0.0
458,200000459,Charles,Brown,Male,43,Scotland,Other,12.May.15,57551.21,8814.0,377.0,0.0
459,200000460,Olivia,Turner,Female,54,Scotland,Other,12.May.15,18720.84,4709.0,482.0,0.0
